ID,volg_nr,debtor_nr,debtor_name,project,reference,account_manager,invoice_date,period_start,total_ex_vat,total_incl_vat,paid_amount,open_amount
679aba7e-5c61-438a-a06d-ecdbd22b48a9,VFA2504298,DE1600068,AKRON,SCA250843 2x NP2 UNILIN,2x NP2 UNILIN,Michelle Klijn,04-03-2025,2025/03,3712.43,3712.43,3712.43,0.00
5e2f1463-d1ed-4a2f-a644-a281f4de0b5e,VFA2504297,A0000,Aveco de Bondt B.V.,SCA170095 AVECO_portal-projectnummer 215753 250,Verbruik Portal feb'25,Hans Mulder,07-03-2025,2025/03,43591.81,52746.09,52746.09,0.00
5a67820d-7c5b-48c5-b01f-e3b7c8731c8d,VFA2504296,DE1600043,Cafe Sport Leuven BVBA,SCA250842 Horecasense-Cafe Sport Leuven,Horecasense,Ron Wittebol,28-02-2025,2025/03,898.00,898.00,898.00,0.00
89cd3650-713d-40c3-beb7-bb22101b7483,VFA2504295,DE1600046,Stichting Raceway Venray,SCA240826 circuit Meppen 3 meters,Servicecontract 01-01-2025 tot 01-01-2026,Ron Wittebol,27-02-2025,2025/02,485.93,587.98,587.98,0.00
401a5ab1-63af-45bc-b352-3b72042bad7c,VFA2504294,A0007,Omgevingsdienst Brabant Noord,,Huur 7 x SP7  voor periode van 1 week,Ron Wittebol,27-02-2025,2025/02,5144.25,6224.54,6224.54,0.00
3953bab1-d2c2-4141-bf07-8d20134caaaa,VFA2504293,DE2500381,JH De ZoeNK,SCA250846 1x NP8-JH De ZoeNK,1x NP8 Bestelling Website,Michelle Klijn,27-02-2025,2025/02,699.00,699.00,699.00,0.00
243fdd9c-5373-4f7b-9420-11d90f602cd4,VFA2504292,DE2200307,Socotec Geotechnics,SCA230728 SOCOTEC-Verzamelcontract,30 x LV8 10 meter,Ron Wittebol,27-02-2025,2025/02,19561.50,23669.42,23669.42,0.00
975c755c-400d-4fb0-80dd-4109b7792640,VFA2504291,DE1900193,Ingenieurs Bureau Land,SCA250844 2x LV8 4L05-IBL78201.17,2x LV8 4L05-IBL78201.17,Michelle Klijn,27-02-2025,2025/02,1277.60,1545.90,1545.90,0.00
d379cc45-142d-476e-8354-5f1b7614eeb2,VFA2504290,DE2400369,Omgevingsdienst Rivierenland,SCA250840 2 geluidmeters,2 geluidmeters SPC,Ron Wittebol,27-02-2025,2025/02,17214.00,20828.94,20828.94,0.00
d10911e5-da19-45b2-81a4-cbf48df0ef18,VFA2504289,DE2500380,Switch Horeca BV,SCA250841 Switch-NP2 1x- GD1 1x,Geluidmeters  1 x tent en 1 geluidduider permanent lichtmast,Ron Wittebol,27-02-2025,2025/02,5075.00,6140.75,0.00,6140.75
e3b7ce17-ba4a-4712-9cc9-15999d3600ab,VFA2504288,DE2500380,Switch Horeca BV,SCA250841 Switch-NP2 1x- GD1 1x,1 x arm 30 cm,Ron Wittebol,27-02-2025,2025/02,149.00,180.29,0.00,180.29
eca4042c-0467-4d4b-a839-dbaecf67a416,VFA2504287,DE1600046,Stichting Raceway Venray,SCA240826 circuit Meppen 3 meters,Kosten voor splitsing 3 meters portal circuit Meppen-periode 20-12-2024 tot 20-12-2025,Ron Wittebol,27-02-2025,2025/02,2862.75,3463.93,3463.93,0.00
b50e899e-b67c-4c47-8584-9326aa34f9fb,VFA2504286,DE2400347,Maessen Moto World GmbH,SCA240826 circuit Meppen 3 meters,Kosten voor splitsing 3 meters portal circuit Meppen-20-12-2024 tot 20-12-2025,Ron Wittebol,27-02-2025,2025/02,-2862.75,-2862.75,-2862.75,0.00
b757072a-1243-440a-9d08-6ace574500f6,VFA2504285,DE2100282,Ortageo,,Batterijen LV5,Ron Wittebol,24-02-2025,2025/02,107.40,129.95,129.95,0.00
a987febb-a76b-41c4-a651-bb2754e82c64,VFA2504284,DE1800176,Sweco Nederland B.V.,SCA240756 SWECO-NL Verzamelcontract- (p.kw.),2 x LV8 4-5,Ron Wittebol,24-02-2025,2025/02,1076.10,1302.08,1302.08,0.00
3b9f7d3d-a315-4776-8d84-db90a7a0976c,VFA2504283,DE2100275,Aeres Milieu,SCA230670 Aeres-Verzamelcontract,3 x lV8 4-5,Ron Wittebol,24-02-2025,2025/02,2235.00,2704.35,2704.35,0.00
db8855dd-b527-4a55-8777-cab28284f070,VFA2504282,DE2100285,Mateboer Milieutechniek B.V.,SCA240773 Mateboer-Verzamelcontract,2 x LV8 4-5,Ron Wittebol,24-02-2025,2025/02,1490.00,1802.90,1802.90,0.00
55acad2d-d938-4ebc-8535-7982aca7d5b8,VFA2504281,DE2300337,DPD consultancy Recherchebureau,,1 x Kalibrator,Ron Wittebol,24-02-2025,2025/02,795.00,961.95,961.95,0.00
789465a3-87f3-4206-b3c8-35d34a8dbfbf,VFA2504280,DE2000252,Sweco Belgium BV,SCA240764 Sweco-Belgie_Verzamelcontract (p.kw.),10x LV8 4L05,Michelle Klijn,24-02-2025,2025/02,5380.50,5380.50,5380.50,0.00
1b996560-539a-48f6-9fb9-e5a554472974,VFA2504279,DE2400378,De Geluidpraktijk,SCA250837 2 x SP7-De Geluidpraktijk,2 x SP7-De Geluidpraktijk,Ron Wittebol,19-02-2025,2025/02,5031.75,6088.42,6088.42,0.00
58ed038c-dd4f-4f82-b6f8-6b554fcb5d97,VFA2504278,DE1600012,Waterschap Rijn en IJssel,SCA230735 WRIJ-Verzamelcontract-Projectmeetnetten(p.kw.),1 MSQU-AL-ODEON,Ron Wittebol,19-02-2025,2025/02,1540.00,1863.40,1863.40,0.00
642b798d-fa08-41ba-88e2-883cad9c862f,VFA2504277,DE1900219,Wiertsema & Partners Raadgevend Ingenieurs,SCA240762 Wiertsema_Verzamelcontract (p.kw.),9x LV8 4L05,Michelle Klijn,19-02-2025,2025/02,5022.99,6077.82,6077.82,0.00
63357513-cb96-41ef-8263-3411668dfef0,VFA2504276,DE2400360,Buro Hoogstraat B.V.,SCA240792 BuroHoogstraat-Verzamelcontract,10 x LV8 4-5,Ron Wittebol,19-02-2025,2025/02,6043.44,7312.56,7312.56,0.00
e3f80a63-1cc8-4ebc-b98b-d1a91627596b,VFA2504275,DE2200301,Fides Expertise BV,SCA240766 Fides-Verzamelcontract,"6 x LV8 7,5 m kabellengte en 5 x LV8 4-5",Ron Wittebol,19-02-2025,2025/02,7155.00,8657.55,8657.55,0.00
037b43cf-da09-4701-a0c2-b503e8b6749e,VFA2504274,DE1900193,Ingenieurs Bureau Land,SCA250839 6x LV8 4L05-78138.01+02,2x LV8 4L05,Michelle Klijn,19-02-2025,2025/02,1277.60,1545.90,1545.90,0.00
0da8e2fa-7a4a-42bf-8963-84750fb15a9b,VFA2504273,DE1900193,Ingenieurs Bureau Land,SCA250839 6x LV8 4L05-78138.01+02,4x LV8 4L05,Michelle Klijn,19-02-2025,2025/02,2555.20,3091.79,3091.79,0.00
823edaef-4fd9-4bc8-bc86-6d39a38d5580,VFA2504272,DE2300337,DPD consultancy Recherchebureau,SCA250838 1 x SPC-DPD,1 x SPC,Ron Wittebol,14-02-2025,2025/02,7557.50,9144.58,9144.58,0.00
9379c1c9-7acb-4501-bb3e-881a969b704b,VFA2504271,DE2100284,Provincie Noord-Holland,,Pilot Smiley N525,George Boersma,11-02-2025,2025/02,21515.00,26033.15,26033.15,0.00
31863958-589f-4ca9-a2f8-82f88b1bad07,VFA2504270,DE2100284,Provincie Noord-Holland,,Pilot Smiley N525,George Boersma,11-02-2025,2025/02,-33665.00,-40734.65,-40734.65,0.00
157a9f25-4886-4fab-b76e-c1a274fa597c,VFA2504269,DE1600068,AKRON,SCA220637 1x SPC + acc. Acoustical Engineering,Periodieke kosten,,10-02-2025,2025/02,1062.52,1062.52,1062.52,0.00
bfe679dc-95f8-4764-9e1e-38e2ff41777f,VFA2504268,DE1600068,AKRON,SCA170197 Gemeente Wichelen-SP4,Periodieke kosten,George Boersma,10-02-2025,2025/02,622.75,622.75,622.75,0.00
cc263396-6738-46a1-a1be-3b07ab76c8eb,VFA2504267,M0002,Stichting RES Axel,"SCA160018 Stichting Res Axel, geluid",Periodieke kosten,George Boersma,07-02-2025,2025/02,728.46,881.44,881.44,0.00
fd45c867-b4aa-47a2-be2a-2dde17f509e4,VFA2504266,DE1700135,Sagatron,SCA170175 Sagatron Noise monitoring class 1,Periodieke kosten,,07-02-2025,2025/02,2541.99,2541.99,2541.99,0.00
5e7a0ddc-1273-49cb-93b5-7f7463deefea,VFA2504265,DE1900216,NV Haagse Milieu Services,SCA160061 NV Haagse Milieu Services; milieustraat Uitenhages,Periodieke kosten,,07-02-2025,2025/02,2613.41,3162.23,3162.23,0.00
49ca798e-6e5d-4754-99cb-2a1b3d25ff56,VFA2504264,DE1700101,Nederlandse Stichting Geluidshinder,SCA230738 1x NP4,Periodieke kosten,,07-02-2025,2025/02,845.44,1022.98,1022.98,0.00
a9372c47-5cd6-437b-b220-d7e3aaf62792,VFA2504263,A0008,LBP Sight,SCA210540 2xNP2,Periodieke kosten,,07-02-2025,2025/02,1905.38,2305.51,2305.51,0.00
6aace265-048a-4f63-9908-ee20edd71237,VFA2504262,A0002,Alcedo Beheer BV,SCA240771 ALCEDO-NOI-Verzamelcontract,Periodieke kosten GELUID,,07-02-2025,2025/02,27853.04,33702.18,33702.18,0.00
32cdbadf-2d1c-4ba5-b4de-a5691faa0f48,VFA2504261,DE2200301,Fides Expertise BV,SCA240766 Fides-Verzamelcontract,2x LV8 5 meter,Jorgen Truijers,07-02-2025,2025/02,1240.00,1500.40,1500.40,0.00
47a8ab21-ac5c-43eb-b237-dd2ea54be09f,VFA2504260,DE1600068,AKRON,SCA250835 4x SP7-Akron-WeertsGroup,4x SP7-Akron-WeertsGroup,Michelle Klijn,07-02-2025,2025/02,7409.72,7409.72,7409.72,0.00
880ae698-4a4e-48a2-b7cb-97c119173e2d,VFA2504259,A0008,LBP Sight,SCA160042 LBP sight - 111116,Periodieke kosten,George Boersma,06-02-2025,2025/02,691.40,836.59,836.59,0.00
406556f4-1aa9-49e8-8b0d-aaff580edc3b,VFA2504258,DE1900193,Ingenieurs Bureau Land,SCA220551 1xLV7 Uitbreiding project Zevenaar; Waterbuffering,Periodieke kosten,,06-02-2025,2025/02,100.45,121.54,121.54,0.00
40a2a86f-2099-4b9b-a32a-b3ce1c06485f,VFA2504257,DE1600010,Gemeente Roermond,SCA220639 1x SPC - kp 60623,Periodieke kosten,Omar Jarmohamed,06-02-2025,2025/02,1531.37,1852.96,1852.96,0.00
42e672b7-d640-4128-8d31-cd31a69234c2,VFA2504256,DE1800148,Gemeente Peel en Maas,SCA180216 Complete klasse 1 set,periodieke kosten,,06-02-2025,2025/02,2329.87,2819.14,2819.14,0.00
244d3c2f-836f-4f11-8ca7-cdbc09ebb75b,VFA2504255,A0005,RIVM,SCA250836 NP9-meetproject woonhuizen,NP9-20-01-2025 tot 20-01-2026,George Boersma,06-02-2025,2025/02,4983.36,6029.87,6029.87,0.00
22978b10-b818-4136-8026-a328e39aa297,VFA2504254,DE2300345,Gemeente Mook en Middelaar,SCA230741 1x SPC,Periodieke kosten,,05-02-2025,2025/02,1863.75,2255.14,2255.14,0.00
4a3440f4-05cf-4ffa-ac99-d4957fe4a7a9,VFA2504253,G0010,Gemeente Leiden,"SCA160028 Gemeente Leiden, geluid",Periodieke kosten,Sander den Houdijker,05-02-2025,2025/02,4282.22,5181.49,5181.49,0.00
4d668a17-85fc-4c12-9d5a-16ef48fe88b6,VFA2504252,G0017,Gemeente Diemen,SCA210511 3x SP7 en 1xSPA LTE-M,Periodieke kosten,,05-02-2025,2025/02,6702.55,8110.09,8110.09,0.00
3326986b-f70c-444d-809f-5534ace299e9,VFA2504251,G0014,Gemeente Amsterdam,SCA220638 Geluidmonitoring luchtmeetnet,Periodieke kosten Geluidmonitoring luchtmeetnet,,05-02-2025,2025/02,11169.62,13515.24,13515.24,0.00
89eb99b4-baae-4e3b-bfd4-7801094e7bf6,VFA2504250,DE2000247,Deltares,SCA220632 KIS monitoring portal + 10x LV8,Periodieke kosten,,05-02-2025,2025/02,1120.00,1355.20,1355.20,0.00
96f315e0-0b12-42cf-85a0-323dd2509471,VFA2504249,A0000,Aveco de Bondt B.V.,SCA170095 AVECO_portal-projectnummer 215753 250,Verbruik Portal jan'25,Hans Mulder,05-02-2025,2025/02,44084.61,53342.38,53342.38,0.00
6ad97d6b-c571-4c4a-8182-b75b17d81af4,VFA2504248,A0010,Peutz,SCA230680 Nestgeluiden 2 jr,Q4-2024-Nestgeluiden 2 jr,George Boersma,03-02-2025,2025/02,12152.79,14704.88,14704.88,0.00
b57e5d83-725a-4c6f-af68-a95c502c857e,VFA2504247,DE2000250,SoundAppraisal BV,,LaatJeHoren,George Boersma,31-01-2025,2025/01,0.00,0.00,0.00,0.00
0734f01d-bcef-43c9-8aa1-72bb0483c57e,VFA2504246,A0010,Peutz,,Verhuur 4 x SP7waarneming geluidhinder Zeeland (TenneT),Ron Wittebol,31-01-2025,2025/01,2544.00,3078.24,3078.24,0.00
b0bf7ffc-d2be-4c93-aa98-0001cbf077dc,VFA2504245,DE2300342,Nepocon BV,,2x LV8 batterijen,Ron Wittebol,31-01-2025,2025/01,48.00,58.08,58.08,0.00
7374b9e9-2beb-4c87-9f56-41e1f8d96137,VFA2504244,DE1800176,Sweco Nederland B.V.,SCA240756 SWECO-NL Verzamelcontract- (p.kw.),2 x LV8 4-5,Ron Wittebol,31-01-2025,2025/01,1076.10,1302.08,1302.08,0.00
1fb77ed8-9f0f-480f-aa09-b7809d01e4ae,VFA2504243,DE1800176,Sweco Nederland B.V.,SCA240756 SWECO-NL Verzamelcontract- (p.kw.),2 x LV8 4-5,Ron Wittebol,31-01-2025,2025/01,1076.10,1302.08,1302.08,0.00
a13637ac-4033-4522-8939-55616bdf195a,VFA2504242,DE2400358,Sonora S.r.l.,,Calibration Tool for SPC (batterij + tango kabel),George Boersma,31-01-2025,2025/01,0.00,0.00,0.00,0.00
2ca7eb52-aaa7-44da-beca-7dd0cf673f9d,VFA2504241,DE2000239,RSK Group,,30 x batterijen voor LV5 LV7 en 8,Ron Wittebol,31-01-2025,2025/01,663.00,802.23,802.23,0.00
c05fcc7a-c894-4ba4-8a62-9713370524eb,VFA2504240,DE2400360,Buro Hoogstraat B.V.,SCA240792 BuroHoogstraat-Verzamelcontract,10 X LV8 4-5  4 x dit jaar 6 x februari 2025,Ron Wittebol,31-01-2025,2025/01,3569.66,4319.29,4319.29,0.00
a76d951d-fb8b-4329-8eb8-b08e1d04e22f,VFA2504239,DE1800176,Sweco Nederland B.V.,,5 x batterij LV7,Ron Wittebol,27-01-2025,2025/01,142.50,172.42,172.42,0.00
9aaa2ed9-8561-43e6-a58c-c604937614bc,VFA2504238,DE2500379,Van Dijk Maasland B.V.,SCA250832 vanDijkMaasland_Verzamelcontract,4 x LV8,Ron Wittebol,27-01-2025,2025/01,2869.00,3471.49,3471.49,0.00
0db1e322-e4b9-42d6-9bc0-3c2227ecbab2,VFA2504237,DE1900219,Wiertsema & Partners Raadgevend Ingenieurs,SCA240762 Wiertsema_Verzamelcontract (p.kw.),7 x LV8 4-5,Ron Wittebol,27-01-2025,2025/01,3921.05,4744.47,4744.47,0.00
920b15cc-e2f2-4319-8224-cb616f6b78e8,VFA2504236,DE2100269,Geofoxx B.V.,SCA250833 6x LV8 45-5-2025-0011/RREK,6x LV8 45-5,Ron Wittebol,27-01-2025,2025/01,3855.30,4664.91,4664.91,0.00
10e88e7e-5cab-4622-a9fa-52c3787bb065,VFA2504235,DE1800152,BOOT organiserend ingenieursburo B.V.,SCA230736 BOOT-Verzamelcontract- (p.kwartaal),6x LV8 4-5,Ron Wittebol,27-01-2025,2025/01,1488.00,1800.48,1800.48,0.00
cdab66b5-5fe7-420b-8cf3-7e29fe154729,VFA2504234,DE1800152,BOOT organiserend ingenieursburo B.V.,SCA230736 BOOT-Verzamelcontract- (p.kwartaal),6x LV8 4-5,Ron Wittebol,27-01-2025,2025/01,1506.72,1823.13,1823.13,0.00
89bc886e-4980-49dc-b98a-18793fb7d3e2,VFA2504233,DE1800152,BOOT organiserend ingenieursburo B.V.,SCA230736 BOOT-Verzamelcontract- (p.kwartaal),6x LV8 4-5,Ron Wittebol,27-01-2025,2025/01,-1840.00,-2226.40,-2226.40,0.00
30001971-a62f-40ff-9425-9398407da3be,VFA2504232,DE1800152,BOOT organiserend ingenieursburo B.V.,SCA230736 BOOT-Verzamelcontract- (p.kwartaal),6x LV8 4-5,Ron Wittebol,27-01-2025,2025/01,-1858.72,-2249.05,-2249.05,0.00
16287516-dcf6-4e0b-b4e6-f4adac835a47,VFA2504231,DE1600030,Gemeente Bladel,SCA170069 1x SPA-OGD ZO-Brabant,Periodieke kosten geluidmeetdienst,Sander den Houdijker,24-01-2025,2025/01,-1993.30,-2411.89,-2411.89,0.00
ac0901f7-5689-4633-b933-cf1aef7d9f58,VFA2504230,DE2300342,Nepocon BV,SCA230742 NEPOCON-Verzamelcontract,50 x  lv8 4-5,Ron Wittebol,24-01-2025,2025/01,33240.00,40220.40,40220.40,0.00
38378870-f334-4d06-bacd-8029fa501e96,VFA2504229,DE1800176,Sweco Nederland B.V.,SCA240756 SWECO-NL Verzamelcontract- (p.kw.),2 x LV8 4-5,Ron Wittebol,24-01-2025,2025/01,1076.10,1302.08,1302.08,0.00
60cbfcc8-5d7e-404a-a244-d9a29ed723e0,VFA2504228,DE1900219,Wiertsema & Partners Raadgevend Ingenieurs,SCA240762 Wiertsema_Verzamelcontract (p.kw.),5 x LV8 4-5- en 1 x 1x LM7 10-10,Ron Wittebol,24-01-2025,2025/01,3872.60,4685.85,4685.85,0.00
ffe18ee5-94ef-4224-b81b-252290218363,VFA2504227,DE1900219,Wiertsema & Partners Raadgevend Ingenieurs,SCA240762 Wiertsema_Verzamelcontract (p.kw.),15 x LV8 4-5,Ron Wittebol,24-01-2025,2025/01,8561.62,10359.56,10359.56,0.00
dd9a5542-b1c1-43cb-9c68-5f63c3543b7d,VFA2504226,DE1900219,Wiertsema & Partners Raadgevend Ingenieurs,SCA240751 Kanaal Almelo - de Haandrik,14x LV8 4L05 Almelo-de Haandrik,Michelle Klijn,24-01-2025,2025/01,7041.18,8519.83,8519.83,0.00
2fb0159c-8a75-42f3-ab6b-ef161f012abe,VFA2504225,DE1600030,Gemeente Bladel,SCA170069 1x SPA-OGD ZO-Brabant,Periodieke kosten geluidmeetdienst,Sander den Houdijker,20-01-2025,2025/01,1993.30,2411.89,2411.89,0.00
2bafcd1c-463d-454e-b7f2-67ffd77a4976,VFA2504224,G0003,Gemeente Alkmaar,SCA190368 Upgrade meetsysteem gemeente Alkmaar,Periodieke kosten,Mirjam Stevens,20-01-2025,2025/01,5372.76,6501.04,6501.04,0.00
ba46eb1e-0b8b-44e6-9765-521d1a89dd5a,VFA2504223,A0019,Eco Environmental & Acoustic Engineering,SCA180258 10xSPA,Yearly fee 2025,,20-01-2025,2025/01,6809.05,6809.05,6809.05,0.00
f5c284f4-daea-4914-8ead-7b64a4291de0,VFA2504222,DE1800150,Café Averechts,SCA180233 1x Horecasense setje,Periodieke kosten Horecasense  2025,Irene Barten,20-01-2025,2025/01,214.67,259.75,259.75,0.00
e701275a-5881-4547-9669-4661097cc97e,VFA2504221,DE1800152,BOOT organiserend ingenieursburo B.V.,SCA230736 BOOT-Verzamelcontract- (p.kwartaal),Periodieke kosten 1e kwartaal 2025,Irene Barten,20-01-2025,2025/01,2411.94,2918.45,2918.45,0.00
d9364f0a-0fe5-41d2-9f4e-2dd076319578,VFA2504220,B0007,Ahoy Rotterdam,"SCA160033 Ahoy, geluid",Periodieke kosten,George Boersma,20-01-2025,2025/01,2497.80,3022.34,3022.34,0.00
aa38627e-429d-46ef-a7db-74b88c024b2c,VFA2504219,DE1800176,Sweco Nederland B.V.,SCA230691 118x LV8 aanbesteding Zuidasdok (p.kw.),Leasekosten 1e kwartaal 2025,,17-01-2025,2025/01,4425.00,5354.25,5354.25,0.00
2763f60e-7b80-4f90-bab4-3bd1148f77e2,VFA2504218,DE1900193,Ingenieurs Bureau Land,SCA230689 Lansingerland: 140x LV8-Lease (p.kw.),Leasekosten Lansingerland 1e kwartaal 2025,,17-01-2025,2025/01,4515.00,5463.15,5463.15,0.00
42cd4db1-9c25-4430-a1ad-c9c7acaf8da1,VFA2504217,DE2200307,Socotec Geotechnics,"SCA230685 Vlaardingen, Lease 106x projectnummer: 23ZP0456 (p",Periodieke kosten nov 2024- jan 2025,Irene Barten,17-01-2025,2025/01,3430.00,4150.30,4150.30,0.00
e47bf3e5-750d-4acc-ac52-8548b082afc4,VFA2504216,DE1900193,Ingenieurs Bureau Land,SCA220625 90x LV8 onderhandse aanbesteding West Betuwe (p.kw),Periodieke kosten 1e kwartaal 2025,,17-01-2025,2025/01,2944.20,3562.48,3562.48,0.00
9d9f0007-b262-4eda-8872-5ff2e28751fc,VFA2504215,DE1900193,Ingenieurs Bureau Land,SCA220603 Gouda project netwerken-Lease (IBL78422) p.kwartaa,Periodieke kosten 1e kwartaal 2025,,17-01-2025,2025/01,5971.20,7225.15,7225.15,0.00
ad7b9907-02b6-4a3f-ae86-a1217a0602a0,VFA2504214,DE1900202,Gemeente Vijfheerenlanden,SCA230698 121x LV8 Lease 3 jaar 2024-2026 (p.kwartaal),Periodieke kosten 1e kwartaal 2025,,17-01-2025,2025/01,5820.75,7043.11,7043.11,0.00
990927f5-a8e0-46f9-804a-bd78d7b2d2af,VFA2504213,DE2300342,Nepocon BV,SCA230742 NEPOCON-Verzamelcontract,2 x waterspanningsmeter 10m kabel,Ron Wittebol,17-01-2025,2025/01,2219.00,2684.99,2684.99,0.00
8c74b353-289d-4662-9b79-11899285be7f,VFA2504212,DE2300319,Stantec,SCA230745 Stantec-Verzamelcontract,4x LV8 4L05,Michelle Klijn,17-01-2025,2025/01,3027.50,3663.28,3663.28,0.00
a9ae9e49-2e1a-4763-929a-9a2165547169,VFA2504211,DE2200307,Socotec Geotechnics,SCA250830 SOCOTEC-Aanbesteding WRIJ-Projectnr: 24SP2864 38x,2x LV8 10L10 Aanbesteding WRIJ,Hans Mulder,17-01-2025,2025/01,1027.23,1242.95,1242.95,0.00
8481083f-8d5a-4365-8456-5c2ed3b0f5ce,VFA2504210,DE2200307,Socotec Geotechnics,SCA250830 SOCOTEC-Aanbesteding WRIJ-Projectnr: 24SP2864 38x,6x LV8 10L10 Aanbesteding WRIJ,Hans Mulder,17-01-2025,2025/01,3081.70,3728.86,3728.86,0.00
cacb625a-3a83-4459-a5b8-554ad0fa4f59,VFA2504209,DE2200307,Socotec Geotechnics,SCA250830 SOCOTEC-Aanbesteding WRIJ-Projectnr: 24SP2864 38x,20x LV8 4L05 Aanbesteding WRIJ,Hans Mulder,17-01-2025,2025/01,9662.32,11691.41,11691.41,0.00
db619f66-0c16-4fb6-a682-0f12200fc6fe,VFA2504208,DE1800152,BOOT organiserend ingenieursburo B.V.,SCA230736 BOOT-Verzamelcontract- (p.kwartaal),6x LV8 4-5,Ron Wittebol,17-01-2025,2025/01,1840.00,2226.40,2226.40,0.00
d1838172-52f1-466b-9a07-34682a815e7a,VFA2504207,G0014,Gemeente Amsterdam,,Huur 2 x Geluidduider inkl. installatie,Ron Wittebol,17-01-2025,2025/01,2384.00,2884.64,2884.64,0.00
12b0f0af-193b-465e-924a-34a5c9e1d190,VFA2504206,DE2400374,7/Eleven,,Horecasense Leuven,Ellen Brackel,14-01-2025,2025/01,-898.00,-898.00,-898.00,0.00
b0ec787e-4a87-484c-a218-63da714b32bd,VFA2504205,DE2000254,MCS,SCA200452 MCS Terminal Westerbroek NP2,Periodieke kosten,,14-01-2025,2025/01,401.73,486.09,486.09,0.00
de6b0feb-8c28-40a6-9dd5-3961195ba8fb,VFA2504204,DE2000254,MCS,SCA200452 MCS Terminal Westerbroek NP2,Periodieke kosten,,14-01-2025,2025/01,-1629.20,-1971.33,-1971.33,0.00
10650519-3eaa-4a85-adbc-48219d088235,VFA2504203,A0010,Peutz,,Verhuur 5 x SP7waarneming geluidhinder Zeeland (TenneT),Ron Wittebol,13-01-2025,2025/01,-561.00,-678.81,-678.81,0.00
94dcc8f6-8751-4e26-826c-9de64990ca1b,VFA2504202,DE1900219,Wiertsema & Partners Raadgevend Ingenieurs,SCA240762 Wiertsema_Verzamelcontract (p.kw.),10 x LV8 4/5 3x 10/10,Ron Wittebol,10-01-2025,2025/01,7471.07,9039.99,9039.99,0.00
9d5a043d-80df-4fa7-a664-775c235e1a10,VFA2504201,DE1900219,Wiertsema & Partners Raadgevend Ingenieurs,SCA240762 Wiertsema_Verzamelcontract (p.kw.),20x LV8 4L05,Michelle Klijn,10-01-2025,2025/01,11415.50,13812.76,13812.76,0.00
a517bcbd-074a-4382-9ca0-fef7c24bbacf,VFA2504200,DE2300334,Bar Vista/BVBA Dehut,SCA240828 1x Horecasense Leuven-SP8-BVBA DeHut,1x Horecasense Leuven,Michelle Klijn,09-01-2025,2025/01,898.00,898.00,898.00,0.00
80e81e0f-b3ef-4bc2-804d-cf40ea7374b9,VFA2504199,DE1800176,Sweco Nederland B.V.,SCA240756 SWECO-NL Verzamelcontract- (p.kw.),11x LV8 4L05 LEASE,Michelle Klijn,09-01-2025,2025/01,3707.00,4485.47,4485.47,0.00
1dbe7698-653d-49b5-b299-ed3f62494817,VFA2504198,A0007,Omgevingsdienst Brabant Noord,,2 x accupack,Ron Wittebol,09-01-2025,2025/01,1459.50,1766.00,1766.00,0.00
86b4e03e-d402-44e8-9fbe-77a7468db3a3,VFA2404196,A0000,Aveco de Bondt B.V.,SCA170095 AVECO_portal-projectnummer 215753 250,Verbruik Portal dec'24,Hans Mulder,31-12-2024,2024/12,43896.64,53114.93,53114.93,0.00
95a4047c-3d86-42ce-8e2e-058c35bab8c0,VFA2404195,DE1900219,Wiertsema & Partners Raadgevend Ingenieurs,SCA240762 Wiertsema_Verzamelcontract (p.kw.),Periodieke kosten Q4-2024,,31-12-2024,2024/12,7917.49,9580.16,9580.16,0.00
4c16914f-59a2-477b-8ef8-55a44d9ab571,VFA2404194,DE2300341,iFlux,SCA230725 12x LV8 + 1x CE & 1x LV8-Duingebied Solleveld,Periodieke kosten,,30-12-2024,2024/12,420.45,420.45,420.45,0.00
9536fd42-6944-4abf-93b4-516c107bfa13,VFA2404193,DE2300341,iFlux,SCA230725 12x LV8 + 1x CE & 1x LV8-Duingebied Solleveld,Periodieke kosten,,30-12-2024,2024/12,-1559.03,-1559.03,-1559.03,0.00
26e47562-8d9c-4a99-a23d-49b2ac12a2e1,VFA2404192,DE2300339,LEDS go for the best,SCA230712 1x GD1 Project in Sittard-Roermond-msgd1n60007,,,30-12-2024,2024/12,-761.25,-921.11,-921.11,0.00
99802846-06a9-4632-89b8-faf93ec580a4,VFA2404191,A0010,Peutz,SCA230680 Nestgeluiden 2 jr,Nestgeluiden 2 jr,George Boersma,30-12-2024,2024/12,4009.52,4851.52,4851.52,0.00
b590c894-c154-48a0-8dd9-a9d5f5662c3d,VFA2404190,A0010,Peutz,SCA230680 Nestgeluiden 2 jr,Nestgeluiden 2 jr,George Boersma,30-12-2024,2024/12,-6854.44,-8293.87,-8293.87,0.00
59a3306a-9f2b-4cc3-9421-21e440ac70b3,VFA2404189,DE1800176,Sweco Nederland B.V.,SCA230739 Lease Prov.Zeeland; 18 x LV8 met 5 meter kabe,18 x LV8 met 5 meter kabel (lease),Ron Wittebol,30-12-2024,2024/12,5585.40,6758.33,6758.33,0.00
5b81d65c-4f2e-40b4-a7c8-a46dd39f91d8,VFA2404188,DE2100274,DCMR Milieudienst Rijnmond,SCA240821 Rotterdam oude haven (pilot),Nudging oude haven (pilot),George Boersma,30-12-2024,2024/12,27450.00,33214.50,33214.50,0.00
