ID,volg_nr,project_name,debtor_name,relatie_nr,financial_status,start_date,extention_datate,end_date,sales_order,sla_type,contact_name
85e5aaa4-8a1f-4da0-8a07-feab54b5445e,SCA180224,D2S Internationaal -2xSPA-1xPSC,AKRON,Geert Dierckx,,01-06-2018,01-06-2021,,"16.406,50",Warranty (3 year),Mirjam Stevens
6754ad23-f082-46a1-a566-99540c3b4d4f,SCA180223,Online binnenklimaat metingen E.F. van den Banweg,Gemeente Almere,Davy de Groot,,16-11-2018,16-11-2021,31-10-2021,"1.481,60",Warranty (1 year),
ad8b69a5-3114-4228-a47b-d3317c8f3ec5,SCA180222,Online binnenklimaat metingen Danslaan,Gemeente Almere,Davy de Groot,,29-05-2018,29-05-2021,31-10-2021,"1.481,60",Warranty (1 year),Mirjam Stevens
27410349-dde5-4467-be0d-2ef21ff20cbf,SCA180221,Mademoiselle Productions SPRL -SP8,AKRON,Geert Dierckx,,01-05-2018,01-06-2021,01-06-2023,"1.358,00",Warranty (1 year),George Boersma
f5df3146-4dca-419d-a420-6d80066fb1a5,SCA180219,NSG-Geluidmeetset,Nederlandse Stichting Geluidshinder,Erik Roelofsen,,01-03-2018,01-03-2021,,"4.354,30",Carry-IN,
c8984908-3bdb-42fb-9ed4-05d5a5a855c0,SCA180217,Extra SP4 meter in de portal,RN Entertainment,Richard Niesing,,30-01-2018,30-01-2019,15-07-2019,"205,00",No Warranty,
0782a2a4-c568-4461-afc1-28e5fcfd176a,SCA180216,Complete klasse 1 set,Gemeente Peel en Maas,Peter Tielen,,11-01-2018,11-01-2021,,"8.790,33",Carry-IN,
b5f4acee-5cb8-4d04-b18d-bce84631288d,SCA180215,Elspec,Jobarco B.V. (voorheen Elspec BV),Jan Peter Vaalburg,,15-01-2018,15-01-2023,15-01-2023,"2.215,00",Warranty (5 year),
fad47c75-955b-430e-8e8c-181a0771f8dc,SCA180213,3 CO2 meters,Smallsteps B.V.,Nathalie van Es,,10-01-2018,10-01-2021,31-10-2021,"899,86",Warranty (1 year),
e130dc16-1528-406c-be18-b2c1e336bbb7,SCA170212,Class 1 system for city of Kuopio,MIP Electronics,Jouni Lukkari,,30-12-2017,30-12-2020,,"4.648,50",Warranty (3 year),Mirjam Stevens
fbb3e5f5-59f5-4de8-b7c3-a4797e6e4b5f,SCA170211,4 lichtsluizen bruggen,Gemeente Leiden,Ellen Riekert,,21-12-2017,21-12-2020,01-07-2020,"24.530,00",Full-Service,
c99fa041-5e5e-4830-ab3e-76521fb42659,SCA170210,VERVALLEN! (IS LEUVEN--> dus geen apart contract),Jongerenwerking Den Tube vzw,,,07-11-2017,07-11-2017,07-11-2017,"240,00",Carry-IN,
2ba7012b-31a6-43d7-bbae-f57b1d6dacb1,SCA170209,AcSoft; Demo package NMS station,AcSoft,Emily Norman,,16-10-2017,16-10-2020,16-10-2020,"3.600,00",Warranty (3 year),
c3900ca0-44e2-40ea-968a-c874a0a2ac03,SCA170208,Horecasensekit gemente Hengelo,Gemeente Hengelo,Herman Aalderink,,14-12-2017,14-12-2020,,"1.501,50",Warranty (3 year),Mirjam Stevens
0845a240-4d64-41ec-93b1-b0a1d069a15f,SCA170207,Gemeente Putten Portalkosten,Jobarco B.V. (voorheen Elspec BV),Jan Peter Vaalburg,,01-05-2012,,31-12-2017,"0,00",Full-Service,
c127f803-aff5-4dad-b6ef-c52f930fbbd8,SCA170206,Fijnstof metingen luchtmeetnet Rotterdam,Cluster Dienstverlening Gemeente Rotterdam Gebied Overschie,A. Hammink,,01-02-2018,01-02-2019,01-02-2019,"6.321,12",Carry-IN,
b858f2f9-be84-4c88-8a1c-597026a544ad,SCA170205,geluidmetingen,City Pads Amsterdam 2 BV,Tom Foolen,,14-12-2017,14-12-2019,14-12-2019,"5.783,56",Carry-IN,
542176f6-058c-44ba-a531-3e5e631274c2,SCA170204,Geluidsmetingen Amsterdam Overhoeks,Gemeente Amsterdam,Zeno Schütte,,01-12-2017,01-12-2019,01-12-2019,"35.808,48",Warranty (2 year),
1f37f0e6-a9cb-426a-9fc4-cc16ecc64637,SCA170203,Geluidsmetingen Chasséveld & Breepark,Gemeente Breda,Afdeling Evenementen,,27-11-2017,27-11-2020,,"46.141,56",Carry-IN,
7168453d-7402-4f0e-88fa-bcd939979515,SCA170202,GGD Online binnenklimaat meet sets,Gemeente Den Haag,Wim van Doorn,,01-12-2017,01-12-2020,01-12-2021,"6.227,40",Warranty (3 year),
7b924d09-f94f-4957-8fcd-7e68c6b8629e,SCA170201,Vuurwerkdetectie Vlaardingen,Gemeente Vlaardingen,Janet Hollenberg,,01-12-2017,01-01-2019,01-01-2019,"29.750,00",Full-Service,
2e3c8158-355f-4480-8b74-f1472902a114,SCA170200,Vuurwerkdetectie Hoge Vucht Breda,Gemeente Breda,Sander Scholten,,01-12-2017,01-12-2020,01-12-2020,"11.677,50",Full-Service,Mirjam Stevens
493e5916-fdb4-4acd-950e-3a48fc03728b,SCA170199,Kindergarden Online binnenklimaat metingen,Kindergarden Nederland B.V.,Paul van Eymeren,,29-05-2018,29-05-2021,23-05-2020,"2.557,30",Warranty (1 year),
054998ab-d828-41d7-b6f4-4a9590c32c07,SCA170198,Geluidsmeters,FloraHolland,Cees Hollaar,,01-05-2013,01-05-2019,01-05-2019,"0,00",Full-Service,
a7376c2b-1617-47a4-a586-8e980b5d6a13,SCA170197,Gemeente Wichelen-SP4,AKRON,Geert Dierckx,,01-01-2018,01-01-2023,,"2.804,45",Warranty (1 year),George Boersma
9ebede08-6968-46da-8233-fb6b64891d14,SCA170196,Vuurwerkdetectie Sliedrecht,Gemeente Sliedrecht,Samir  Acharrat,,01-12-2017,01-12-2020,01-06-2020,"9.750,00",Full-Service,
5c292832-e19e-4c62-abba-919a4b5478af,SCA170195,DP WORLD / LCT LIEGE - 1x SPA,AKRON,Geert Dierckx,,01-12-2017,01-12-2019,,"4.707,25",Warranty (1 year),George Boersma
1a014615-0f33-4d05-a2c3-b1ae08dad14d,SCA170194,Periodieke kosten - binnenklimaat metingen scholen,Gemeente Almere,Davy de Groot,,18-01-2018,18-01-2021,31-10-2021,"509,60",Warranty (1 year),
e430d9e7-c807-467a-8c1f-eff81777f441,SCA170193,Akron SP4,AKRON,Geert Dierckx,,06-12-2017,06-01-2018,06-01-2019,"1.570,50",Warranty (1 year),Mirjam Stevens
efce4e11-3ec9-46d2-998b-2c572ac84495,SCA170192,Energie beheerssyste verlichting,EHV 365,R. Ponjee,,01-10-2012,01-10-2017,01-10-2017,"0,00",Carry-IN,
9ff4a28e-a655-4fb4-aa9c-f56da175e412,SCA170191,monitoringdiensten,Gemeente Amsterdam p/a Waternet,Marcel van den Broek,,01-07-2017,01-07-2018,01-07-2018,"0,00",Carry-IN,Omar Jarmohamed
049e0af1-4fd1-4e5c-8943-797f66e8c300,SCA170190,Project: Geluid Wallen,Gemeente Amsterdam p/a Waternet,Marcel van den Broek,,01-07-2017,01-07-2019,01-08-2019,"0,00",Carry-IN,
3a8e2adb-97ff-4bf9-a877-cddaaf0e5a63,SCA170189,Extra Gateway Noordelijke Schootsvelden,Gemeente Sittard-Geleen,Sjaak Aussems,,12-10-2017,12-10-2020,31-12-2021,"1.129,98",Carry-IN,
e957b3d4-dee9-4018-bfb8-1c766ec4bd29,SCA170188,SC on Purchase 5,Eco Environmental & Acoustic Engineering,Yair Berman,,31-12-2017,01-01-2019,31-12-2020,"0,00",Warranty (1 year),
2f8d4e90-7dc1-4fe4-b5b9-d7a7712b4228,SCA170187,"SC on Purchase 2,3,4",Eco Environmental & Acoustic Engineering,Yair Berman,,31-12-2016,01-01-2019,31-12-2020,"0,00",Warranty (1 year),
01fb8edd-d6b2-4bac-a0d8-060f79af8952,SCA170186,Vibration Monitoring,Eco Environmental & Acoustic Engineering,Yair Berman,,01-01-2015,01-01-2019,31-12-2020,"0,00",Carry-IN,
69105114-3cfc-442d-a088-db8f98cdd65e,SCA170185,Havenspoorpad,Jobarco B.V. (voorheen Elspec BV),Jan Peter Vaalburg,,01-07-2016,01-07-2019,01-07-2018,"1.570,00",Carry-IN,
e5a3f984-ff99-46c3-b25e-db8ba4366034,SCA170184,Oasen Leveren van 18 waterniveaumeters in Polder N,Oasen,Ake Nauta,,14-12-2017,14-12-2018,14-12-2019,"10.849,68",Warranty (1 year),
94bee72b-72bb-4a01-9a62-af989a601cf3,SCA170183,Indoor climate sensor kit,"TDU Technical University Denmark, Mechanical Engineering",Ongun Berk Kazanci,,20-10-2017,20-10-2020,20-10-2020,"1.247,00",Warranty (1 year),
e7d87ef3-c0c8-434a-bd76-385b5082fcac,SCA170182,Vuurwerkdetectie Almere Haven - 1 jaar,Gemeente Almere,Mariska Koopmans-Brands,,01-12-2017,01-12-2018,01-02-2018,"25.500,00",Full-Service,
ec006b23-55ba-47a1-a81f-d0f2f5255a70,SCA170181,Vuurwerkdetectie Ommoord - 3 jaar,Gemeente Rotterdam,Leon La Riviere,,01-12-2017,,01-09-2018,"17.250,00",Full-Service,
c5cc9f8d-07ad-4b86-9097-7238491d7ddf,SCA170180,2xSP4;Geluidsmetingen Onze Lieve Vrouwe Kerkhof,Gemeente Amersfoort,S.C. Hofman,,07-11-2017,07-11-2020,07-11-2025,"5.834,16",Carry-IN,
c0c73ba4-b7bc-421f-a732-2630a8b5d7a1,SCA170179,Fijnstof metingen luchtmeetnet Hillegersberg-Schie,Bewonersvereniging Hillegersberg-Schiebroek,Margreet Hovenkamp,,24-12-2017,24-12-2019,24-12-2019,"10.733,02",Carry-IN,
3f65e505-a1af-46bc-8524-366c420948c4,SCA170178,Gemeente Sittard-Geleen,Gemeente Sittard-Geleen,,,12-10-2017,12-10-2020,31-12-2021,"16.545,28",Carry-IN,
c1187e0e-d92b-451e-8df7-ee809630db55,SCA170177,NZKG - 1x SPA,Omgevingsdienst Noordzeekanaalgebied (NZKG),Ruben Basjes,,19-10-2017,19-10-2020,,"8.062,01",Carry-IN,Sander den Houdijker
a6587f06-612b-4de0-b7a6-43260bd6bcb9,SCA170176,Kindercentrum Binnenklimaat metingen - CO2,Smallsteps B.V.,Karoline Vleeshouwers,,07-10-2017,07-10-2020,31-10-2021,"7.224,93",Warranty (1 year),
9de3f30b-aab7-40d8-a6dd-cd0fb3281fca,SCA170175,Sagatron Noise monitoring class 1,Sagatron,Uti Arens,,13-10-2017,13-10-2020,,"8.556,60",Full-Service,
853ee3e5-decf-4619-af94-7ad1c5ed0726,SCA170174,Duomo Demoset Indoorclimate,Duomo Ltd.,Phillip Wild,,14-08-2017,14-08-2020,31-10-2021,"200,00",Warranty (1 year),Mirjam Stevens
16c20828-66cf-4a9d-bb8b-f55de5adc86e,SCA170173,MK-Illumination 131x LC4,MK-Illumination AB,Nicklas Johansson,,20-12-2017,20-12-2018,01-01-2021,"25.623,60",Warranty (1 year),
cf66d8b8-ffe8-42f2-9840-034c157df4e1,SCA170172,KOV Vlindertuin Online binnenklimaat metingen,KOV De Vlindertuin,Christel Driessen,,21-09-2017,21-09-2018,31-10-2021,"876,85",Warranty (1 year),
6621cd3d-469f-4ab1-afb4-777b19048cbc,SCA170171,Eigen meter DCMR Paal,VFA Solution BV,Eliane Khoury,,18-09-2017,,31-10-2021,"0,00",Full-Service,
3a4eea04-c00f-4749-99f1-2c5d3220756e,SCA170170,Kinderopvang Haarlem Online CO2 meters - 30 stuks,Kinderopvang Haarlem,Martin Vollaard,,01-11-2017,,01-11-2018,"6.700,50",Warranty (1 year),
564f4798-213d-4179-85eb-3b4a96d8426e,SCA170169,Demoset Binnenklimaat Root BV,Root BV,,,12-09-2017,12-09-2018,31-10-2021,"0,00",Carry-IN,
cbe3a0d9-a064-4797-8689-47729981327e,SCA170168,Fijnstof metingen luchtmeetnet Hillegersberg-Schie,Bewonersvereniging Hillegersberg-Schiebroek,Margreet Hovenkamp,,06-11-2017,06-11-2019,06-11-2019,"21.730,38",Carry-IN,
a3c4e8be-6877-4927-a845-53be0df660f6,SCA170167,KDV Het Kruimeltje Co2 meters,KDV Het Kruimeltje,Renate Witte - Wewer,,14-09-2017,14-09-2020,14-09-2018,"712,90",Warranty (1 year),
58e2baa6-6c96-417d-b750-e27ff42ee5c2,SCA170166,Akron Klasse 1 periode 8 jaar,AKRON,Geert Dierckx,,15-10-2017,15-10-2025,15-10-2019,"26.894,69",Carry-IN,Mirjam Stevens
1909cfa2-1eb2-4551-be99-835c92ea06f9,SCA170165,Demoset Paramair,PARAMAIR GmbH,Nils Birk Andriessen,,18-08-2017,18-08-2020,31-10-2021,"200,00",Warranty (1 year),Mirjam Stevens
c867ea58-1559-4641-ac22-66c62f955fac,SCA170163,Psy-Fi 2017,Nederlandse Stichting Geluidshinder,Erik Roelofsen,,16-08-2017,21-08-2017,21-08-2017,"630,00",Full-Service,
ac209448-4492-4921-93d9-b73654a12029,SCA170162,BINK - 5x CS4,Bink Kinderopvang,Henriëtte Terpstra,,07-08-2017,07-08-2020,07-08-2019,"1.351,80",Warranty (1 year),
bb65e6fa-02f9-45ff-b79a-ca18d4a25e7b,SCA170161,2x NP8,Radion Amsterdam,Menno Velders,,26-10-2016,26-10-2019,,"1.398,00",Warranty (1 year),
3bc41fda-3425-498d-8042-d0ade89ba3d4,SCA170160,"Schiedam, Vuurwerk",Gemeente Schiedam,Marco Caris,,01-12-2016,01-01-2019,01-01-2019,"0,00",Full-Service,Mirjam Stevens
a7e4cc17-d561-4d75-8fef-03a02d012e70,SCA170159,"Veenendaal, Vuurwerk",Gemeente Veenendaal,Ruud Coers,,01-12-2016,01-12-2016,01-02-2017,"0,00",Full-Service,Mirjam Stevens
c14a891a-dd34-4abf-b8b6-9b35e06d14a6,SCA170158,"Maassluis, Vuurwerk",Gemeente Maassluis,Rene van der Linden,,01-12-2016,01-01-2019,01-01-2019,"9.375,00",Full-Service,Mirjam Stevens
14c51a6d-2faa-4736-b3fb-5efc661512e9,SCA170157,"Leeuwarden, Vuurwerk",Gemeente Leeuwarden,Hillebrand Tanja,,01-12-2015,01-12-2018,01-02-2018,"0,00",Full-Service,Mirjam Stevens
c9624265-0263-4c3b-b220-39c370b0c8ae,SCA170156,"Amersfoort, Vuurwerk",Gemeente Amersfoort,Suzanne Robijn,,01-12-2015,01-12-2020,01-06-2020,"0,00",Full-Service,Mirjam Stevens
d82886aa-c32c-4232-962e-5361e5503313,SCA170155,"Barneveld, Vuurwerk",Gemeente Barneveld,Dirk Klein,,01-12-2017,01-12-2018,01-02-2018,"0,00",Full-Service,
44da0048-5604-42b9-add2-f5356efbbd51,SCA170154,"Utrecht, Vuurwerk",Gemeente Utrecht,Astrid Puik,,01-12-2016,01-01-2019,01-01-2019,"22.986,00",Full-Service,Mirjam Stevens
f05d87c3-e314-47c8-a08f-88e7de86be8b,SCA170153,Ovako Imatra Oy Ab-Order NMS station-msspah80308,MIP Electronics,Jouni Lukkari,,09-12-2016,09-12-2019,09-12-2024,"3.917,00",Warranty (1 year),Mirjam Stevens
7b36de47-c3b6-4b82-909d-6f2e44d44c2f,SCA170152,Order China Caleb,Sinus Messtechnik,Gunther Papsdorff,,13-04-2017,13-04-2018,13-04-2018,"0,00",Warranty (1 year),George Boersma
e5ca27c1-5b09-4287-bbd4-2ec194b2a743,SCA170151,Horecasense Kit,OH Leuven CVBA,Steven Moyens,,21-02-2017,21-02-2020,21-02-2020,"0,00",Warranty (3 year),
9c85a7e0-8604-4629-acda-e99e46021171,SCA170149,Pilot binnenklimaat metingen,SKBNM,Petra Urbanus,,11-04-2017,11-04-2020,11-04-2020,"0,00",Carry-IN,
7c35a140-d255-4581-b487-be67fb316bb6,SCA170148,Pilot Binnenklimaat,Bink Kinderopvang,Henriëtte Terpstra,,12-04-2017,12-04-2020,12-04-2019,"0,00",Carry-IN,
66fc5200-5512-491d-9bed-bc9c561b0704,SCA170147,Bestelling 6xZGI,Flokk B.V. (voorheen Scandinavian Business Seating BV),Wilfred Brink,,04-04-2017,04-04-2018,04-04-2018,"0,00",Warranty (1 year),
258b8048-8cd6-4689-92dc-e6ed0d341612,SCA170146,Huur 24 weken,Gemeente Katwijk,Dirk van der Bent,,21-04-2017,09-10-2017,09-10-2017,"0,00",Carry-IN,
d642048a-e705-4773-954b-7b095d7f4117,SCA170144,Levering 9 nieuwe gateways,Flokk B.V. (voorheen Scandinavian Business Seating BV),Arjan van der Streek,,22-05-2017,22-05-2018,,"0,00",Warranty (1 year),
0edb3f4f-c7dc-4be6-b987-47e2c112a34d,SCA170143,Demo meetset Regardz,Regardz,Job Heilijgers,,01-08-2017,01-08-2018,31-10-2021,"0,00",Carry-IN,
424eae41-217a-4c6b-941e-4b29d894964d,SCA170142,Heide Week 2017 (VOA1700294),Gemeente Ede,Rob Reerink,,14-08-2017,28-08-2017,28-08-2017,"0,00",Full-Service,
823aa04a-2f77-4407-a900-1623e3c3410a,SCA170141,Huur geluidmeetset 4 weken,Noorman Bouw- en milieu-advies,Henk Wijnmaalen,,04-09-2017,02-10-2017,02-10-2017,"1.848,00",Full-Service,Omar Jarmohamed
8c53ba1f-2678-4d45-8f40-d318cc08458b,SCA170140,Huur geluidmeetset,Gemeente Roermond,Raimond Ververgaert,,01-08-2017,13-08-2017,13-08-2017,"900,00",Full-Service,Omar Jarmohamed
11f105c6-5a46-4a7e-b29e-2745db707a89,SCA170139,Opdracht Hosting Bollards,Gemeente Eindhoven,Lars Mosch,,01-01-2017,01-01-2019,31-12-2020,"17.800,00",Full-Service,
f56a3e11-bc0e-4bcc-9204-409b2a8b9e30,SCA170138,"Eco - 6xSPA, 6xSOL, 6xZGO",Eco Environmental & Acoustic Engineering,Ori Narkunski,,27-07-2017,27-07-2017,27-07-2017,"24.356,40",Warranty (1 year),
60f52142-640f-488c-921e-75641dd2d6f4,SCA170137,Huur meters Psy Fi 2017,Gemeente Leeuwarden,Harmen Dijkstra,,16-08-2017,20-08-2017,20-08-2017,"5.067,00",Full-Service,
c2d29da2-ca6d-420b-b27f-2e7960736fc9,SCA170136,"Peuterspeelzalen Heerlen, 25 locaties",Stichting Peuterspeelzaalwerk Heerlen,Ingrid van den Bunder,,11-09-2017,11-09-2020,31-10-2021,"14.676,84",Warranty (1 year),Mirjam Stevens
9bdde8b9-af55-454b-b4c4-a441fd8d67d7,SCA170135,Kinderdagverblijf het Kasteeltje B.V,Kinderdagverblijf het Kasteeltje B.V.,Sandra van Beem,,13-04-2017,13-04-2020,31-10-2021,"0,00",Warranty (1 year),Mirjam Stevens
6e419407-f27c-426b-9acc-ea2c49f598ec,SCA170134,DMX Kleuren fietspad,Jobarco B.V. (voorheen Elspec BV),Jan Peter Vaalburg,,07-09-2017,07-09-2020,07-09-2018,"0,00",Warranty (1 year),George Boersma
54eb7d38-14eb-4f99-ba5a-a437bfc99256,SCA170133,DELTA,Stedin Groep Services B.V.,Richard Lindgreen,,08-08-2017,08-08-2020,31-10-2021,"0,00",Carry-IN,Mirjam Stevens
eaf2e46b-ffe2-40b7-9f1f-3a1f8201b389,SCA170132,Vitens - Leerdam,Vitens N.V.,Ton Ebbing,,25-07-2017,,31-12-2020,"10.038,57",Carry-IN,Omar Jarmohamed
8e7f1d2c-b56c-4bdf-81e4-2b7900c202bf,SCA170129,WRIJ - Uitbreiding 12 waterniveaumeters,Waterschap Rijn en IJssel,Gert van den Houten,,06-07-2017,06-07-2020,,"6.408,28",Warranty (1 year),Hans Mulder
42f0620e-6afe-4690-8e3d-f370c2a7500c,SCA170127,"Akron, geluid",AKRON,Geert Dierckx,,11-07-2017,11-01-2020,11-01-2020,"556,00",Carry-IN,Mirjam Stevens
5d739dba-73e8-4ff4-b144-e1295f1d4506,SCA170126,Horecasense Kit - 7220575 / 4697,Gemeente Amersfoort,Corien Heezen,,16-06-2017,16-06-2020,16-06-2025,"0,00",Carry-IN,George Boersma
279d8c0e-b192-43f5-a5ac-774c1f31ea55,SCA170125,"Brasa Beemster, Geluid",Brasa Beemster,Arwin Versteijne,,16-06-2017,16-06-2020,16-06-2020,"0,00",Carry-IN,
6d953a77-a971-4bf4-b2a5-916f5a1c8055,SCA170124,"Provincie Utrecht, uitbreiding netwerk,",Provincie Utrecht,Janco van Gelderen,,14-07-2017,01-01-2024,01-01-2025,"13.966,20",Full-Service,Omar Jarmohamed
d1b834ac-158c-4e1d-a078-896c891a6411,SCA170123,"Kinderopvang Haarlem, Co2",Kinderopvang Haarlem,Martin Vollaard,,13-06-2017,,13-06-2018,"0,00",Warranty (1 year),Mirjam Stevens
45b28c27-591e-424e-be50-83899b4f2e5e,SCA170121,"Promised Land, Huur 8-11 juni",Gemeente Leeuwarden,Harmen Dijkstra,,07-06-2017,,11-06-2017,"0,00",Carry-IN,
b6bd7bc0-643f-47c8-98a6-fa720166837b,SCA170120,"Rijksuniversiteit Groningen, Co2",Rijksuniversiteit Groningen,Anne Bonvanie,,11-04-2017,,01-01-2018,"0,00",Carry-IN,Mirjam Stevens
d305a14f-10ec-4fa9-96f1-904fcdffe805,SCA170119,"Kindergarden Nederland, Co2",Kindergarden Nederland B.V.,Mark Hendriks,,19-04-2017,19-04-2020,19-04-2020,"1.175,56",Carry-IN,Mirjam Stevens
8d2d838a-88f0-4b6b-9941-3a761ff802bf,SCA170117,"T-mobile, binnenklimaat",T-mobile,Robert de Vries,,12-06-2017,12-06-2017,31-10-2021,"0,00",Carry-IN,Mirjam Stevens
c459aa5f-4209-4d3b-9767-c813096b42b6,SCA170116,"Geluidsbureau Valersi,",Geluidbureau Valersi,Martien Vrancken,,16-05-2017,16-05-2018,31-12-2016,"0,00",Carry-IN,Omar Jarmohamed
46e7e7c5-56bf-4452-8600-dd4660c1092b,SCA170113,"Waternet, geluid/water",Gemeente Amsterdam p/a Waternet,Marcel van den Broek,,08-05-2017,08-05-2020,,"0,00",Carry-IN,Omar Jarmohamed
9c5e8c4b-3f4e-49af-8245-e3370079ca2a,SCA170112,"RN Entertainment, geluid",RN Entertainment,Richard Niesing,,05-05-2017,05-05-2020,05-05-2019,"0,00",Carry-IN,Hans Mulder
57bbcda9-de81-44b6-9e16-4c9d41805a98,SCA170111,"MIP Electronics, geluid",MIP Electronics,Jouni Lukkari,,05-05-2017,05-05-2021,05-05-2024,"1.329,60",Carry-IN,Mirjam Stevens
4b4fc184-2b31-45cc-bfee-0853aef510e8,SCA170109,"Marktkantine, geluid",Marktkantine,Jochem Blaauboer,,19-11-2015,19-11-2018,01-07-2022,"0,00",Carry-IN,
2dc5c577-f93e-4c49-b4c8-420de7a02753,SCA170108,"Gemeente Leiderdorp, geluid",Gemeente Leiderdorp,Frank Arnoldus,,26-04-2017,26-04-2020,26-04-2020,"0,00",Carry-IN,Sander den Houdijker
0da9294f-3c53-4bf7-afff-de043a9d7744,SCA170107,"5xSPA+1x SPC Gemeente Amsterdam Zuidas, geluid",Gemeente Amsterdam Zuidas,Jeroen Frelink,,30-09-2017,30-09-2025,,"28.072,20",Full-Service,Mirjam Stevens
f4f1368e-0b7c-479f-9497-6ddf42b0cfca,SCA170106,Cultureel Kinderdagverblijf SamSam,SamSam Westerpark B.V.,Sanne de Bruijn,,11-04-2017,11-04-2022,31-10-2021,"0,00",Carry-IN,
b97f78b8-1bcb-4e26-8924-c42897542511,SCA170105,"KOK Kinderopvang, binnenklimaat",KOK Kinderopvang,Rebecca Baas-Meijer,,20-03-2017,20-03-2018,01-01-2018,"1.600,00",Warranty (1 year),Mirjam Stevens
fbe9570b-ddd4-4faf-9c49-03fa75e2d83c,SCA170104,"Norlandia Kinderopvang, binnenklimaat",Norlandia Kinderopvang,Jet Groote,,24-03-2017,24-03-2018,31-10-2021,"189,00",Warranty (1 year),Mirjam Stevens
2ea18885-85cc-4708-96a6-0388e4995930,SCA170102,"Gemeente Utrecht, geluid",Gemeente Utrecht,Siegfried  Ibrahim,,24-04-2017,31-05-2023,,"3.355,00",Carry-IN,Sander den Houdijker
47ef8b66-f1de-44f5-8ee9-3a584746b9cd,SCA170101,"Geluidsbureau Valersi, geluid",Geluidbureau Valersi,Martien Vrancken,,30-03-2017,30-03-2020,31-12-2016,"0,00",Carry-IN,Sander den Houdijker
dab399bf-f8b2-4a8d-a50f-4e7231a45834,SCA170100,Societeit Horizontaal der DSV Sint Jansbrug,Societeit Horizontaal der DSV Sint Jansbrug,Eveline Beukers,,29-12-2015,29-12-2018,01-12-2022,"0,00",Carry-IN,Sander den Houdijker
9bf57ba8-15ef-4897-b98d-47a4e46dcfb8,SCA170099,Waterschap Rijn en IJssel,Waterschap Rijn en IJssel,Gert van den Houten,,28-02-2017,28-02-2020,,"5.340,23",Warranty (1 year),Omar Jarmohamed
5f96c0b0-5fe9-4277-8172-c656eec00cf6,SCA170098,"Gemeente Papendrecht, water",Gemeente Papendrecht,Belinda van Gool,,01-08-2014,31-12-2018,31-03-2019,"0,00",Full-Service,Hans Mulder
943e98d2-0236-4458-a306-902a5067acaa,SCA170097,"Vianen, water",Gemeente Vijfheerenlanden,Jos Delpeut,,01-08-2014,31-12-2019,31-12-2022,"0,00",Full-Service,Hans Mulder
cc5d3b48-8ed2-4d44-87c8-e6964f5f3caf,SCA170096,Demo package distributor,Amplitude Acoustics,Emmet English,,20-01-2017,20-01-2020,31-12-2023,"0,00",Carry-IN,Mirjam Stevens
c46ebac2-2ea9-453f-bd29-9422d8f62a56,SCA170095,AVECO_portal-projectnummer 215753 250,Aveco de Bondt B.V.,Ralph  Meendering,,31-12-2016,31-12-2019,,"0,00",Warranty (1 year),Hans Mulder
3c6b59f4-0d57-4f16-bf0a-3176a366ec92,SCA170094,"Hendrik Ido Ambacht, water",Gemeente Hendrik-Ido-Ambacht,Ben Starink,,01-08-2014,31-12-2018,31-12-2019,"0,00",Full-Service,Hans Mulder
8ab5ea27-bf19-46c5-952a-e1a8308e82d8,SCA170093,"Oasen, Water",Oasen,Hans van Woerden,,01-08-2016,31-07-2023,31-12-2023,"26.200,00",Full-Service,Hans Mulder
8cd539a7-7ea1-4476-863a-98a47afbfd40,SCA170092,"Stage Entertainment, geluid",Stage Entertainment Nederland Producties BV,Ed Wielstra,,01-03-2016,01-03-2017,01-10-2024,"0,00",Carry-IN,Sander den Houdijker
6f096ab9-3311-463c-a590-fd33c8f657ee,SCA170091,Gemeente Amsterdam-West,Gemeente Amsterdam Stadsdeel West,Paul Ekkerman,,01-01-2017,01-01-2020,31-12-2020,"0,00",Carry-IN,Mirjam Stevens
24d0814a-1d94-45fc-a264-599927f53d3f,SCA170090,4x LV4,Alcedo Beheer BV,Freddy Rutterkamp,,01-01-2015,01-01-2017,,"0,00",Warranty (1 year),Omar Jarmohamed
2d45879b-fb14-4c1c-b22c-318f3b7456cf,SCA170088,"Eco Environmental, geluid",Eco Environmental & Acoustic Engineering,Yair Berman,,07-09-2016,07-09-2019,31-12-2016,"20.558,20",Warranty (1 year),Hans Mulder
4f440a38-2d9d-43e3-8bd4-ab89a6e00037,SCA170087,"Eco Environmental, geluid",Eco Environmental & Acoustic Engineering,Yair Berman,,01-08-2016,01-08-2019,31-12-2016,"0,00",Full-Service,Hans Mulder
9d80fa06-b039-4431-aff7-d87fd67b3af5,SCA170086,"Gemeente Hengelo, geluid",Gemeente Hengelo,Herman Aalderink,,14-02-2017,14-02-2019,14-02-2022,"0,00",Warranty (1 year),Sander den Houdijker
a96f8106-54a4-43d7-9340-c41fcb2d5e7e,SCA170085,"Eltodo, geluid",Eltodo a.s.,Martin Reznicek,,01-10-2016,01-10-2019,01-10-2019,"1.419,50",Full-Service,George Boersma
5dfd57bd-dbe5-4c13-93e3-9a060cacafb3,SCA170084,2x SP4 Gemeente Hengelo geluid,Gemeente Hengelo,Herman Aalderink,,01-06-2016,01-06-2019,01-06-2025,"0,00",Carry-IN,Sander den Houdijker
